player_slug,player_id,date_from,date_to,injury_type
courtois-thibaut,MVExOq3n,13.01.2026,15.01.2026,Rest
courtois-thibaut,MVExOq3n,25.11.2025,28.11.2025,Illness
courtois-thibaut,MVExOq3n,10.11.2025,21.11.2025,Muscle Injury
courtois-thibaut,MVExOq3n,16.03.2025,07.04.2025,Muscle Injury
courtois-thibaut,MVExOq3n,08.03.2025,10.03.2025,Rest
courtois-thibaut,MVExOq3n,25.02.2025,27.02.2025,Rest
courtois-thibaut,MVExOq3n,04.02.2025,06.02.2025,Rest
courtois-thibaut,MVExOq3n,15.01.2025,17.01.2025,Rest
courtois-thibaut,MVExOq3n,05.01.2025,07.01.2025,Rest
courtois-thibaut,MVExOq3n,23.10.2024,22.11.2024,Muscle Injury
courtois-thibaut,MVExOq3n,30.09.2024,17.10.2024,Muscle Injury
courtois-thibaut,MVExOq3n,10.08.2023,29.04.2024,Knee Injury
courtois-thibaut,MVExOq3n,18.05.2023,20.05.2023,Muscle Injury
courtois-thibaut,MVExOq3n,25.04.2023,28.04.2023,Illness
courtois-thibaut,MVExOq3n,25.03.2023,31.03.2023,Muscle Injury
courtois-thibaut,MVExOq3n,05.02.2023,17.02.2023,Leg Injury
courtois-thibaut,MVExOq3n,01.01.2023,06.01.2023,Injury
courtois-thibaut,MVExOq3n,02.10.2022,21.10.2022,Muscle Injury
courtois-thibaut,MVExOq3n,31.05.2022,23.07.2022,Muscle Injury
courtois-thibaut,MVExOq3n,13.05.2022,16.05.2022,Rest
courtois-thibaut,MVExOq3n,10.05.2022,11.05.2022,Abdominal strain
courtois-thibaut,MVExOq3n,19.01.2022,20.01.2022,Rest
courtois-thibaut,MVExOq3n,29.12.2021,01.01.2022,Illness
courtois-thibaut,MVExOq3n,02.12.2020,04.12.2020,Muscle Injury
courtois-thibaut,MVExOq3n,08.10.2020,15.10.2020,Injury
courtois-thibaut,MVExOq3n,09.03.2020,11.06.2020,Groin Injury
courtois-thibaut,MVExOq3n,02.10.2019,09.10.2019,Illness
courtois-thibaut,MVExOq3n,29.03.2019,24.04.2019,Thigh Injury
courtois-thibaut,MVExOq3n,07.01.2019,18.01.2019,Hip Injury
courtois-thibaut,MVExOq3n,09.05.2018,12.05.2018,Back Injury
courtois-thibaut,MVExOq3n,18.03.2018,07.04.2018,Thigh Injury
courtois-thibaut,MVExOq3n,19.01.2018,30.01.2018,Ankle Injury
courtois-thibaut,MVExOq3n,24.09.2017,25.09.2017,Head Injury
courtois-thibaut,MVExOq3n,16.04.2017,21.04.2017,Muscle Injury
courtois-thibaut,MVExOq3n,20.02.2017,25.02.2017,Illness
courtois-thibaut,MVExOq3n,12.05.2016,14.05.2016,Illness
alaba-david,hKx3nCTp,19.11.2025,19.12.2025,Muscle Injury
alaba-david,hKx3nCTp,20.10.2025,08.11.2025,Foot Injury
alaba-david,hKx3nCTp,29.04.2025,11.08.2025,Knee Injury
alaba-david,hKx3nCTp,24.04.2025,24.04.2025,Muscle Injury
alaba-david,hKx3nCTp,09.04.2025,12.04.2025,Overload
alaba-david,hKx3nCTp,04.02.2025,16.02.2025,Muscle Injury
alaba-david,hKx3nCTp,13.01.2025,18.01.2025,Knee Injury
alaba-david,hKx3nCTp,07.01.2024,06.01.2025,Knee Injury
alaba-david,hKx3nCTp,28.09.2023,18.10.2023,Muscle Injury
alaba-david,hKx3nCTp,19.04.2023,15.05.2023,Injury
alaba-david,hKx3nCTp,09.04.2023,11.04.2023,Muscle Injury
alaba-david,hKx3nCTp,22.02.2023,26.03.2023,Muscle Injury
alaba-david,hKx3nCTp,08.01.2023,03.02.2023,Calf Injury
alaba-david,hKx3nCTp,11.06.2022,12.06.2022,Muscle Injury
alaba-david,hKx3nCTp,07.05.2022,26.05.2022,Muscle Injury
alaba-david,hKx3nCTp,28.04.2022,03.05.2022,Groin Injury
alaba-david,hKx3nCTp,21.04.2022,25.04.2022,Thigh Injury
alaba-david,hKx3nCTp,25.02.2022,04.03.2022,Muscle Injury
alaba-david,hKx3nCTp,14.01.2022,15.01.2022,Muscle Injury
alaba-david,hKx3nCTp,24.12.2021,31.12.2021,Knee Injury
alaba-david,hKx3nCTp,21.12.2021,23.12.2021,Illness
alaba-david,hKx3nCTp,25.11.2021,27.11.2021,Knee Injury
alaba-david,hKx3nCTp,13.10.2021,18.10.2021,Knee Injury
alaba-david,hKx3nCTp,26.09.2021,27.09.2021,Injury
alaba-david,hKx3nCTp,08.09.2021,13.09.2021,Injury
alaba-david,hKx3nCTp,28.07.2021,07.08.2021,Illness
alaba-david,hKx3nCTp,07.03.2021,16.03.2021,Muscle Injury
alaba-david,hKx3nCTp,28.09.2020,29.09.2020,Muscle Injury
alaba-david,hKx3nCTp,24.08.2020,17.09.2020,Groin Injury
alaba-david,hKx3nCTp,17.06.2020,26.06.2020,Ankle Injury
alaba-david,hKx3nCTp,08.12.2019,13.12.2019,Hip Injury
alaba-david,hKx3nCTp,02.10.2019,18.10.2019,Broken rib
alaba-david,hKx3nCTp,15.09.2019,27.09.2019,Thigh Injury
alaba-david,hKx3nCTp,22.03.2019,05.04.2019,Thigh Injury
alaba-david,hKx3nCTp,14.03.2019,16.03.2019,Injury
alaba-david,hKx3nCTp,24.02.2019,12.03.2019,Tendon Injury
alaba-david,hKx3nCTp,21.10.2018,22.10.2018,Injury
alaba-david,hKx3nCTp,07.10.2018,19.10.2018,Muscle Injury
alaba-david,hKx3nCTp,13.08.2018,23.08.2018,Knee Injury
alaba-david,hKx3nCTp,06.05.2018,18.05.2018,Back Injury
alaba-david,hKx3nCTp,20.04.2018,30.04.2018,Thigh Injury
alaba-david,hKx3nCTp,02.04.2018,13.04.2018,Back Injury
alaba-david,hKx3nCTp,19.01.2018,23.01.2018,Illness
alaba-david,hKx3nCTp,19.11.2017,01.12.2017,Muscle Injury
alaba-david,hKx3nCTp,03.10.2017,11.10.2017,Ankle Injury
alaba-david,hKx3nCTp,06.09.2017,26.09.2017,Ankle Injury
alaba-david,hKx3nCTp,23.04.2017,25.04.2017,Knee Injury
alaba-david,hKx3nCTp,18.09.2016,20.09.2016,Illness
alexander-arnold-trent,CEVJy6Bc,04.12.2025,06.02.2026,Thigh Injury
alexander-arnold-trent,CEVJy6Bc,17.09.2025,24.10.2025,Hamstring Injury
alexander-arnold-trent,CEVJy6Bc,08.07.2025,11.08.2025,Muscle Injury
alexander-arnold-trent,CEVJy6Bc,12.03.2025,20.04.2025,Ankle Injury
alexander-arnold-trent,CEVJy6Bc,02.02.2025,11.02.2025,Thigh Injury
alexander-arnold-trent,CEVJy6Bc,10.11.2024,26.11.2024,Muscle Injury
alexander-arnold-trent,CEVJy6Bc,11.02.2024,10.04.2024,Knee Injury
alexander-arnold-trent,CEVJy6Bc,09.01.2024,28.01.2024,Knee Injury
alexander-arnold-trent,CEVJy6Bc,13.12.2023,15.12.2023,Rest
alexander-arnold-trent,CEVJy6Bc,04.09.2023,26.09.2023,Muscle Injury
alexander-arnold-trent,CEVJy6Bc,23.12.2022,25.12.2022,Illness
alexander-arnold-trent,CEVJy6Bc,10.10.2022,15.10.2022,Ankle Injury
alexander-arnold-trent,CEVJy6Bc,18.03.2022,01.04.2022,Thigh Injury
alexander-arnold-trent,CEVJy6Bc,11.01.2022,12.01.2022,Illness
alexander-arnold-trent,CEVJy6Bc,28.09.2021,15.10.2021,Muscle Injury
alexander-arnold-trent,CEVJy6Bc,20.09.2021,22.09.2021,Rest
alexander-arnold-trent,CEVJy6Bc,03.06.2021,19.07.2021,Thigh Injury
alexander-arnold-trent,CEVJy6Bc,09.11.2020,05.12.2020,Calf Injury
alexander-arnold-trent,CEVJy6Bc,27.07.2020,04.09.2020,Injury
alexander-arnold-trent,CEVJy6Bc,22.10.2019,25.10.2019,Illness
alexander-arnold-trent,CEVJy6Bc,18.03.2019,30.03.2019,Lower Back Injury
alexander-arnold-trent,CEVJy6Bc,11.03.2019,12.03.2019,Muscle Injury
alexander-arnold-trent,CEVJy6Bc,13.01.2019,08.02.2019,Knee Injury
alexander-arnold-trent,CEVJy6Bc,12.12.2018,25.12.2018,Foot Injury
asencio-raul,rPco96rl,22.01.2026,23.01.2026,Knock
asencio-raul,rPco96rl,17.12.2025,19.12.2025,Illness
asencio-raul,rPco96rl,27.11.2025,01.12.2025,Illness
asencio-raul,rPco96rl,23.10.2025,24.10.2025,Injury
asencio-raul,rPco96rl,15.05.2025,22.05.2025,Muscle Injury
carreras-alvaro,ALGEzlma,13.01.2026,15.01.2026,Rest
carvajal-daniel,rZh5FTHE,27.10.2025,03.01.2026,Knee Injury
carvajal-daniel,rZh5FTHE,01.10.2025,20.10.2025,Calf Injury
carvajal-daniel,rZh5FTHE,14.10.2024,30.06.2025,Knee Injury
carvajal-daniel,rZh5FTHE,24.09.2024,27.09.2024,Muscle Injury
carvajal-daniel,rZh5FTHE,19.04.2024,20.04.2024,Injury
carvajal-daniel,rZh5FTHE,04.12.2023,01.01.2024,Calf Injury
carvajal-daniel,rZh5FTHE,19.09.2023,26.09.2023,Muscle Injury
carvajal-daniel,rZh5FTHE,09.02.2023,11.02.2023,Illness
carvajal-daniel,rZh5FTHE,16.01.2023,01.02.2023,Muscle Injury
carvajal-daniel,rZh5FTHE,01.01.2023,10.01.2023,Injury
carvajal-daniel,rZh5FTHE,11.08.2022,19.08.2022,Injury
carvajal-daniel,rZh5FTHE,22.07.2022,30.07.2022,Ankle Injury
carvajal-daniel,rZh5FTHE,14.01.2022,25.01.2022,Illness
carvajal-daniel,rZh5FTHE,15.12.2021,10.01.2022,Muscle Injury
carvajal-daniel,rZh5FTHE,20.09.2021,22.10.2021,Calf Injury
carvajal-daniel,rZh5FTHE,29.04.2021,20.08.2021,Thigh Injury
carvajal-daniel,rZh5FTHE,15.02.2021,20.04.2021,Muscle Injury
carvajal-daniel,rZh5FTHE,11.01.2021,13.02.2021,Muscle Injury
carvajal-daniel,rZh5FTHE,05.01.2021,07.01.2021,Muscle Injury
carvajal-daniel,rZh5FTHE,26.11.2020,08.12.2020,Muscle Injury
carvajal-daniel,rZh5FTHE,01.10.2020,20.11.2020,Knee Injury
carvajal-daniel,rZh5FTHE,15.06.2020,17.06.2020,Ankle Injury
carvajal-daniel,rZh5FTHE,02.02.2020,08.02.2020,Injury
carvajal-daniel,rZh5FTHE,18.10.2019,20.10.2019,Rest
carvajal-daniel,rZh5FTHE,06.03.2019,14.04.2019,Thigh Injury
carvajal-daniel,rZh5FTHE,03.10.2018,23.11.2018,Calf Injury
carvajal-daniel,rZh5FTHE,20.09.2018,28.09.2018,Muscle Injury
carvajal-daniel,rZh5FTHE,27.05.2018,11.06.2018,Muscle Injury
carvajal-daniel,rZh5FTHE,26.04.2018,17.05.2018,Thigh Injury
carvajal-daniel,rZh5FTHE,30.09.2017,17.11.2017,Heart Problems
